iter	Accuracy	Logloss
390	0.8565022422	0.3570465908
391	0.8565022422	0.3567399908
392	0.8565022422	0.3566270968
393	0.8565022422	0.3564212078
394	0.8565022422	0.3562802308
395	0.8565022422	0.3560754416
396	0.8565022422	0.3559896871
397	0.8565022422	0.3558591096
398	0.8565022422	0.3556576587
399	0.8565022422	0.3555257735
400	0.8579970105	0.3553850934
401	0.8579970105	0.3553310649
402	0.8579970105	0.3551180384
403	0.8579970105	0.3549936804
404	0.8579970105	0.3549403515
405	0.8579970105	0.3548360302
406	0.8579970105	0.3547146953
407	0.8579970105	0.3546430394
408	0.8579970105	0.3545180872
409	0.8579970105	0.3544393139
410	0.8579970105	0.354287079
411	0.8579970105	0.3542231632
412	0.8579970105	0.3541991829
413	0.8579970105	0.3541755907
414	0.8579970105	0.3540128315
415	0.8579970105	0.3538393356
416	0.8579970105	0.3538311005
417	0.8579970105	0.3537101638
418	0.8579970105	0.3536893065
419	0.8579970105	0.3533413667
420	0.8579970105	0.3528662982
421	0.8579970105	0.3527467697
422	0.8579970105	0.352496982
423	0.8579970105	0.3523801102
424	0.8579970105	0.3523612533
425	0.8579970105	0.3521940258
426	0.8579970105	0.3518670668
427	0.8579970105	0.3516597697
428	0.8579970105	0.3512326687
429	0.8579970105	0.3510767209
430	0.8579970105	0.3508370915
431	0.8579970105	0.3508191179
432	0.8579970105	0.3506594265
433	0.8579970105	0.3505524305
434	0.8579970105	0.3504293076
435	0.8579970105	0.3502815487
436	0.8594917788	0.3498477659
437	0.8594917788	0.3497280926
438	0.8609865471	0.3496742745
439	0.8609865471	0.349491423
440	0.8609865471	0.3494914228
441	0.8609865471	0.3492475243
442	0.8609865471	0.349085809
443	0.8609865471	0.3489287027
444	0.8609865471	0.3489114247
445	0.8609865471	0.3488571663
446	0.8609865471	0.3487315262
447	0.8609865471	0.3486733506
448	0.8609865471	0.3486733458
449	0.8609865471	0.3486650889
450	0.8609865471	0.3484561452
451	0.8609865471	0.348299291
452	0.8609865471	0.3482142432
453	0.8609865471	0.3480034172
454	0.8609865471	0.3479559216
455	0.8624813154	0.3477804894
456	0.8624813154	0.3476757487
457	0.8624813154	0.3476054489
458	0.8624813154	0.3472420304
459	0.8624813154	0.3470953371
460	0.8624813154	0.3470821518
461	0.8624813154	0.3470681869
462	0.8624813154	0.3469259544
463	0.8624813154	0.3465944523
464	0.8624813154	0.346306101
465	0.8624813154	0.3461417224
466	0.8624813154	0.3460228217
467	0.8624813154	0.3458584356
468	0.8624813154	0.3456663596
469	0.8624813154	0.3455597962
470	0.8624813154	0.3454798648
471	0.8624813154	0.345460555
472	0.8624813154	0.3453861607
473	0.8639760837	0.3450314482
474	0.8639760837	0.344839756
475	0.8639760837	0.3445556641
476	0.8639760837	0.3445302671
477	0.8639760837	0.3445113931
478	0.8639760837	0.3444785406
479	0.8639760837	0.3444077434
480	0.8639760837	0.3441779773
481	0.8639760837	0.3441334892
482	0.865470852	0.3441186885
483	0.865470852	0.3439670605
484	0.865470852	0.343818368
485	0.865470852	0.3437530062
486	0.865470852	0.3435566423
487	0.865470852	0.3435416503
488	0.865470852	0.3434961284
489	0.865470852	0.3433497689
490	0.865470852	0.3432806601
491	0.865470852	0.343260899
492	0.865470852	0.3430003927
493	0.865470852	0.3429088138
494	0.865470852	0.3429030947
495	0.865470852	0.3427346047
496	0.865470852	0.3425083968
497	0.865470852	0.3424000276
498	0.865470852	0.3423290019
499	0.865470852	0.3421582904
500	0.865470852	0.3421510335
501	0.865470852	0.3421143486
502	0.865470852	0.3419433968
503	0.865470852	0.341746098
504	0.865470852	0.3416304003
505	0.865470852	0.3414947675
506	0.865470852	0.3414344275
507	0.865470852	0.3411320349
508	0.865470852	0.3409795844
509	0.865470852	0.3407970349
510	0.865470852	0.3407563969
511	0.865470852	0.3405931151
512	0.8669656203	0.3403884979
513	0.8669656203	0.3403341412
514	0.8669656203	0.3403242826
515	0.8669656203	0.3402518915
516	0.8669656203	0.3402287143
517	0.8669656203	0.3402184012
518	0.8684603886	0.3400529663
519	0.8684603886	0.3399884696
520	0.8684603886	0.3399501158
521	0.8684603886	0.339909757
522	0.8684603886	0.3398105873
523	0.8684603886	0.3397499289
524	0.8684603886	0.3396636366
525	0.8684603886	0.3395847755
526	0.8684603886	0.3394966468
527	0.8684603886	0.3394361461
528	0.8684603886	0.339261601
529	0.8684603886	0.3389430578
530	0.8684603886	0.338787502
531	0.8684603886	0.3387506815
532	0.8684603886	0.3386575598
533	0.8684603886	0.3386498078
534	0.8684603886	0.3386430988
535	0.8684603886	0.338545121
536	0.8684603886	0.3384520251
537	0.8684603886	0.3383351156
538	0.8684603886	0.3382366971
539	0.8684603886	0.3382160623
540	0.8684603886	0.3381553745
541	0.8684603886	0.33785352
542	0.8684603886	0.3376680856
543	0.8684603886	0.3376060883
544	0.8684603886	0.3375805746
545	0.8684603886	0.3375805608
546	0.8684603886	0.3375694696
547	0.8684603886	0.3375506255
548	0.8684603886	0.3375483276
549	0.8684603886	0.3371171457
550	0.869955157	0.3369285724
551	0.869955157	0.336731011
552	0.869955157	0.3366477684
553	0.869955157	0.3364258481
554	0.869955157	0.3363670989
555	0.869955157	0.336364819
556	0.869955157	0.3363185666
557	0.869955157	0.3362036239
558	0.869955157	0.3359385265
559	0.869955157	0.3358221014
560	0.869955157	0.335780505
561	0.869955157	0.3357805046
562	0.8714499253	0.3355143464
563	0.8714499253	0.3354401781
564	0.8714499253	0.3353947755
565	0.8714499253	0.3353754016
566	0.8714499253	0.3352855926
567	0.8714499253	0.335252105
568	0.8714499253	0.335034941
569	0.8714499253	0.3348637054
570	0.8714499253	0.3348337967
571	0.8714499253	0.3346053209
572	0.8714499253	0.3345881533
573	0.8714499253	0.3345263585
574	0.8714499253	0.334361425
575	0.8714499253	0.334114055
576	0.8714499253	0.3340315409
577	0.8714499253	0.3339102133
578	0.8729446936	0.3337843525
579	0.8729446936	0.3337071308
580	0.8729446936	0.3336065227
581	0.8729446936	0.3335547863
582	0.8729446936	0.3334312354
583	0.8714499253	0.3333532479
584	0.8714499253	0.3330774095
585	0.8714499253	0.3330606311
586	0.8714499253	0.3329940983
587	0.8714499253	0.3328283438
588	0.8714499253	0.3326461597
589	0.8714499253	0.3325298806
590	0.8714499253	0.3324899246
591	0.8714499253	0.3323549486
592	0.8714499253	0.3323387301
593	0.8714499253	0.3323264048
594	0.8714499253	0.332276832
595	0.8714499253	0.3320615098
596	0.8714499253	0.3319964257
597	0.8714499253	0.3319842581
598	0.8714499253	0.3318195495
599	0.8714499253	0.3317357665
600	0.8714499253	0.3315904936
601	0.8714499253	0.3314965339
602	0.8714499253	0.3313506022
603	0.8714499253	0.3312337126
604	0.8729446936	0.3311273095
605	0.8714499253	0.3310729322
606	0.8714499253	0.3310639899
607	0.8729446936	0.3310071796
608	0.8714499253	0.330981297
609	0.8714499253	0.3309812963
610	0.8714499253	0.3309441705
611	0.8714499253	0.3309290913
612	0.8714499253	0.3309087414
613	0.8714499253	0.3308282219
614	0.8714499253	0.3308078085
615	0.8714499253	0.3306798296
616	0.8714499253	0.3305164534
617	0.8714499253	0.3304568085
618	0.8714499253	0.3304309682
619	0.8714499253	0.3304222337
620	0.8714499253	0.3299962458
621	0.8714499253	0.329852923
622	0.8714499253	0.3295815481
623	0.8729446936	0.3295295169
624	0.8729446936	0.329388895
625	0.8729446936	0.3293701119
626	0.8729446936	0.3293110782
627	0.8729446936	0.3292487679
628	0.8729446936	0.3289601165
629	0.8729446936	0.3289207913
630	0.8729446936	0.3289011453
631	0.8729446936	0.32881773
632	0.8729446936	0.3287051546
633	0.8729446936	0.3285717651
634	0.8729446936	0.3284743759
635	0.8729446936	0.3283967125
636	0.8729446936	0.3283967069
637	0.8729446936	0.3283895331
638	0.8729446936	0.3283809721
639	0.8729446936	0.3281973445
640	0.8729446936	0.3279245667
641	0.8729446936	0.3278623789
642	0.8729446936	0.3278553107
643	0.8729446936	0.3278286201
644	0.8729446936	0.3277807621
645	0.8729446936	0.3275656271
646	0.8729446936	0.3275293733
647	0.8729446936	0.3273926749
648	0.8729446936	0.3273534938
649	0.8729446936	0.3270617786
650	0.8729446936	0.3266915635
651	0.8729446936	0.3265487097
652	0.8729446936	0.3265012418
653	0.8729446936	0.3263863845
654	0.8729446936	0.3262457048
655	0.8729446936	0.3261719607
656	0.8729446936	0.3261646931
657	0.8729446936	0.3261429584
658	0.8729446936	0.3261339553
659	0.8729446936	0.326104299
660	0.8729446936	0.3260972907
661	0.8729446936	0.3260628135
662	0.8729446936	0.3260088829
663	0.8729446936	0.3258660559
664	0.8729446936	0.3256679276
665	0.8729446936	0.3256399336
666	0.8729446936	0.3256214905
667	0.8729446936	0.3256149297
668	0.8729446936	0.3255507973
669	0.8729446936	0.3255507966
670	0.8729446936	0.3255427674
671	0.8729446936	0.3254068504
672	0.8729446936	0.3252782636
673	0.8729446936	0.3250739678
674	0.8729446936	0.3250659949
675	0.8729446936	0.3250445321
676	0.8729446936	0.3249782776
677	0.8729446936	0.3249227043
678	0.8729446936	0.3248357345
679	0.8729446936	0.324720438
680	0.8729446936	0.3245998083
681	0.8729446936	0.3242685138
682	0.8729446936	0.3241473486
683	0.8729446936	0.3241396694
684	0.8729446936	0.3241001885
685	0.8729446936	0.3240807071
686	0.8729446936	0.323855975
687	0.8729446936	0.3238294
688	0.8729446936	0.3237434451
689	0.8729446936	0.3236232941
690	0.8729446936	0.3233099761
691	0.8729446936	0.3232188635
692	0.8729446936	0.3232047791
693	0.8729446936	0.3231236141
694	0.8729446936	0.3229567396
695	0.8729446936	0.3228955451
696	0.8729446936	0.3228481692
697	0.8729446936	0.3228221643
698	0.8729446936	0.3228082148
699	0.8729446936	0.3227722553
700	0.8729446936	0.3227664063
701	0.8729446936	0.3226078116
702	0.8729446936	0.3225806006
703	0.8729446936	0.3225128692
704	0.8729446936	0.322314041
705	0.8729446936	0.3223070832
706	0.8729446936	0.3221983233
707	0.8729446936	0.3221926615
708	0.8729446936	0.3221674552
709	0.8729446936	0.3220264175
710	0.8729446936	0.3219757597
711	0.8729446936	0.3216369708
712	0.8729446936	0.3215984652
713	0.8729446936	0.3215963308
714	0.8729446936	0.3215854506
715	0.8729446936	0.3215033296
716	0.8729446936	0.3214654437
717	0.8729446936	0.3214587335
718	0.8729446936	0.3213389344
719	0.8729446936	0.3212526854
720	0.8729446936	0.3211784569
721	0.8729446936	0.3208792317
722	0.8729446936	0.3208348356
723	0.8729446936	0.3206816982
724	0.8729446936	0.3206680808
725	0.8729446936	0.3203237731
726	0.8729446936	0.3201215175
727	0.8729446936	0.320050748
728	0.8729446936	0.3200193703
729	0.8729446936	0.3200076864
730	0.8729446936	0.3199783738
731	0.8729446936	0.3199719141
732	0.8729446936	0.319665492
733	0.8729446936	0.319659083
734	0.8729446936	0.3195557659
735	0.8729446936	0.3194798145
736	0.8729446936	0.3193581752
737	0.8744394619	0.3191746852
738	0.8744394619	0.3189652213
739	0.8744394619	0.3188716906
740	0.8744394619	0.3188643043
741	0.8744394619	0.3187030021
742	0.8744394619	0.3187030008
743	0.8744394619	0.318462861
744	0.8744394619	0.3184566323
745	0.8744394619	0.3182824578
746	0.8744394619	0.3181897553
747	0.8744394619	0.3178951695
748	0.8744394619	0.3178642582
749	0.8744394619	0.3177943522
750	0.8744394619	0.317781829
751	0.8744394619	0.3177524521
752	0.8744394619	0.3176930412
753	0.8744394619	0.3175528077
754	0.8744394619	0.3174173337
755	0.8744394619	0.3171241438
756	0.8744394619	0.3170875921
757	0.8744394619	0.3169955852
758	0.8744394619	0.3169194863
759	0.8759342302	0.316871673
760	0.8774289985	0.3168266026
761	0.8774289985	0.3167259132
762	0.8774289985	0.3166934242
763	0.8774289985	0.3166473973
764	0.8774289985	0.316351618
765	0.8774289985	0.3162418143
766	0.8774289985	0.3162030264
767	0.8774289985	0.3161551175
768	0.8774289985	0.3160448045
769	0.8774289985	0.3160401893
770	0.8774289985	0.3160345476
771	0.8774289985	0.3160159464
772	0.8774289985	0.3158585311
773	0.8774289985	0.3157519184
774	0.8774289985	0.315733778
775	0.8774289985	0.3156064407
776	0.8774289985	0.3155701491
777	0.8774289985	0.3155338324
778	0.8774289985	0.3155283259
779	0.8774289985	0.31542483
780	0.8774289985	0.3152286434
781	0.8774289985	0.3150596416
782	0.8774289985	0.3150308382
783	0.8774289985	0.3149674232
784	0.8789237668	0.3146957341
785	0.8804185351	0.3143729437
786	0.8804185351	0.3142663319
787	0.8819133034	0.314106866
788	0.8819133034	0.3139919865
789	0.8819133034	0.3139227294
790	0.8834080717	0.3137726699
791	0.8834080717	0.3135747448
792	0.8834080717	0.3135174019
793	0.8834080717	0.3133765231
794	0.8834080717	0.3133149863
795	0.8834080717	0.313209617
796	0.8834080717	0.3132000824
797	0.8834080717	0.3131645784
798	0.8834080717	0.3131594633
799	0.8834080717	0.3131022681
800	0.8834080717	0.3129613226
801	0.8834080717	0.3129028072
802	0.8834080717	0.3128884557
803	0.8819133034	0.3126572591
804	0.8819133034	0.3125713423
805	0.8819133034	0.3125494046
806	0.8819133034	0.3123582239
807	0.8819133034	0.3123166101
808	0.8819133034	0.3120967017
809	0.8819133034	0.3120060646
810	0.8834080717	0.3116736466
811	0.8834080717	0.3115419838
812	0.8834080717	0.3114006374
813	0.8834080717	0.3112808055
814	0.8834080717	0.3111061595
815	0.8834080717	0.3108700731
816	0.8834080717	0.3107474792
817	0.8834080717	0.3105567415
818	0.8834080717	0.3105294996
819	0.8834080717	0.3105039929
820	0.8834080717	0.3104465353
821	0.8834080717	0.3104333097
822	0.8834080717	0.310285603
823	0.8834080717	0.3102146427
824	0.8834080717	0.3102099566
825	0.8834080717	0.3101224401
826	0.8834080717	0.3100116045
827	0.8834080717	0.3098420961
828	0.8834080717	0.309799196
829	0.8834080717	0.3096644676
830	0.8834080717	0.3096176322
831	0.8834080717	0.3095981413
832	0.8849028401	0.3093447845
833	0.8849028401	0.3092489735
834	0.8849028401	0.3092317868
835	0.8849028401	0.3091941214
836	0.8849028401	0.3091440187
837	0.8849028401	0.3091107204
838	0.8849028401	0.3090094573
839	0.8849028401	0.3089728612
840	0.8849028401	0.3089383675
841	0.8849028401	0.30889051638842	0.8849028401	0.30888162738843	0.8849028401	0.30884533328844	0.8849028401	0.30883380788845	0.8849028401	0.30882225148846	0.8849028401	0.30877949478847	0.8849028401	0.30871932628848	0.8849028401	0.30847833888849	0.8849028401	0.30840359318850	0.8849028401	0.30829967448851	0.8849028401	0.30827923818852	0.8849028401	0.30827212518853	0.8849028401	0.30824194368854	0.8849028401	0.30819799
855	0.8849028401	0.308132679
856	0.8849028401	0.3080479904
857	0.8849028401	0.3079481359
858	0.8849028401	0.3078389382
859	0.8849028401	0.3078049589
860	0.8849028401	0.3077442109
861	0.8849028401	0.3076360805
862	0.8849028401	0.3075597871
863	0.8849028401	0.3074781223
864	0.8849028401	0.307425056
865	0.8849028401	0.3072281817
866	0.8849028401	0.3070365817
867	0.8849028401	0.3069191495
868	0.8849028401	0.306909191
869	0.8849028401	0.3068533339
870	0.8849028401	0.3065794298
871	0.8849028401	0.3063959822
872	0.8863976084	0.3062075152
873	0.8863976084	0.3061615628
874	0.8863976084	0.3058303166
875	0.8863976084	0.3056821655
876	0.8863976084	0.3056608558
877	0.8863976084	0.3056528438
878	0.8863976084	0.3056007202
879	0.8863976084	0.305532919
880	0.8863976084	0.3055277389
881	0.8863976084	0.3053421054
882	0.8863976084	0.305182795
883	0.8863976084	0.3050257684
884	0.8863976084	0.304948189
885	0.8863976084	0.3047795206
